substans	conceptid
Sinapinesterase	22158000
Sincalid	35765001
sinecatechin	426809000
Sirolimus	387014003
Sisomicin	96031003
sitagliptin	423307000
sitagliptinphosphat	425508009
skarlagenrød	412509006
skeletmuskelrelakserende middel	372666009
skleroserende middel	372654003
skotsk whisky	229920002
Skrombrotoksin	5163009
skumgummi	412148004
Skylleopløsning	373772008
slaframin	46250006
slibemiddel til topikal anvendelse	418894006
Slim	49909006
Slimhindemiddel	373309000
smagsstof	80259003
Smørsyre og derivater	304105001
sn-Glycerol-3-phosphat-1-galactosyltransferase	37950006
sn-glycerol-3-phosphat-2-alpha-galactosyltransferase	69557002
sne	263874004
sojaprotein-jernkompleks	50479000
Solanain	61644002
Solbeskyttelsesmiddel	373498003
solifenacin	407030007
solifenacinsuccinat	426324001
solsikkekerneolie	226912000
somantin	10354000
Somatomedin	70825004
Somatostatin	49722008
somatostatin-28	259353004
somatostatinanalog	395985006
somatotropinbindende globulin	75619002
somatotropinfrigørende faktor	16628008
Somatrem	109052005
somatropin	395883003
somatropin (enzymatisk konverteret precursor)	395885005
somatropin (rekombinant, Escherichia coli)	395886006
somatropin (rekombinant, museceller)	395887002
sometribove	96364008
sorafenib	422042001
sorbinsyre	28421003
sorbitan-sesquioleat	255905003
sorbitanmonooleat	255904004
Sorbitol	19839007
Sorbitol-6-phosphatase	83102006
Sorbitol-6-phosphatdehydrogenase	85482002
sorbose	22555008
Sorbosedehydrogenase	48282004
Sorbosedehydrogenase (NADP^+^)	51913006
sort kaffe	226472003
sort kaffe med sukker	226473008
sort phosphor	10644005
sort te	226476000
sort te med sukker	226477009
Sotalol	372911006
Sotalolhydrochlorid	125691000
sparfloxacin	387554008
Spartein	377002
Specifikt antigen	277770000
Spectinomycin	372882007
spectinomycinhydrochlorid	24809001
spermacet	56065005
spermicid	425484006
Spermidindehydrogenase	78346001
Spermidinsynthase	82055007
Sperminsynthase	64142003
sphalerit	425329004
Sphinganinkinase	68110002
Sphingolipider og deres derivater	304325009
Sphingomyelin	66524000
sphingomyelinphosphodiesterase	7846008
Sphingomyelinphosphodiesterase D	7785005
Sphingosin-beta-galactosyltransferase	63809007
Sphingosinacyltransferase	35231003
Sphingosincholinphosphotransferase	78604002
spiperon	77222007
Spiramycin	387163002
Spironolacton	387078006
sporidesmin	58620008
spormetal	312276003
Sporstof	95970003
sporstoffer til intravenøs ernæring	427619002
sporstoftilskud	373690001
sportsdrik	226499001
Spyt	256897009
Squalenmonooxygenase	79912003
stachyose	226370005
stafylokokcysteinproteinase	84377004
stafylokokserinproteinase	82220001
Stafylokoktoksin	53398003
stafylokoktoksoidvaccine	420930003
Stanozolol	126103004
Staphylococcus aureus-antistof	120904000
Stavudin	386895008
stem bromelain	130662009
stemningsstabiliserende middel	414776000
Sten, legemsmateriale	384600008
Stenstøv	80324000
sterculiagummi	42033003
sterigmatocystin	28825003
Steroid	116566001
Steroid 11-beta-monooxygenase	30861000
Steroid 21-monooxygenase	31503002
steroid-17-alpha-monooxygenase	74032003
Steroid-delta-isomerase	88452009
Steroid-N-acetylglucosaminyltransferase	45018003
steroidal neuromuskulær blokker	418770003
Steroidhormon	112113009
Steroidlactonase	75966000
Steroidreceptor	22322004
Steroidsulfotransferase	86518001
steroidt antiandrogen	417921008
Sterol	16136003
sterolhormon	6826009
Steryl-beta-glucosidase	32291007
Sterylsulfatase	12917005
stibophen	53353009
stimulerende laxans	56762002
Stimulerende middel	373333006
Stipitatonatdecarboxylase	39223004
stivelse	39360003
stivelsesglycerit	26766001
stivelsespulver	85668006
Stizolobatsyntase	850000
Stizolobinatsyntase	7537007
stof	105590001
stof kategoriceret iht. funktion	312412007
stof p/neurokinin 1-receptorantagonist	409207001
stof specificeret iht. fysisk tilstand	115669006
stof specificeret iht. struktur	312413002
stof til industriel brug og husholdningsbrug	312435005
stof til lappeprøve	288841007
stof til lappeprøve for amalgam	303234007
stof til lappeprøve for Anthemis cotula-allergen	297274004
stof til lappeprøve for antimikrobielle konserveringsmidler	255853000
stof til lappeprøve for arnica montana-allergen	297275003
stof til lappeprøve for bærestoffer og emulgatorer	256209008
stof til lappeprøve for chamomilla romana-allergen	297276002
stof til lappeprøve for Chrysanthemum cinerariaefolium-allergen	297277006
stof til lappeprøve for dandelion-allergen	297271007
stof til lappeprøve for Eucerin	256210003
stof til lappeprøve for medikamenter	302221001
stof til lappeprøve for metalliske forbindelser	288847006
stof til lappeprøve for organisk farvestof	256006006
stof til lappeprøve for pesticid	273963008
stof til lappeprøve for plast og lim	256088009
stof til lappeprøve for rejnfan-allergen	297270008
stof til lappeprøve for røllike-allergen	297273005
stof til lappeprøve for skoserie	256164005
stof til lappeprøve for Tanacetum parthenium-allergen	297272000
stof til lappeprøve for tekstilfarver og overfladebehandling	256194004
stof til lappeprøveserie for bageriartikler	255873005
stof til lappeprøveserie for epoxy	256120002
stof til lappeprøveserie for kosmetik	255878001
stof til udvidet lappeprøveserie	255852005
storax	256191007
stout	226507008
stramonium	5739006
Streptococcus pneumoniae-antistof	120678004
Streptococcus pyogenes-antistof	259848004
streptogramin	420946006
Streptokinase	395889004
streptokinase-streptodornase	418774007
streptokinaseagens	20847002
Streptokinaseantistof	120797008
Streptokokcysteinproteinase	8230008
Streptomycin	387223008
Streptomycin 3''-adenylyltransferase	37150007
Streptomycin-3''-kinase	65992006
Streptomycin-6-kinase	70724006
Streptomycin-6-phosphatase	20077009
Streptomycinsulfat	73246001
Streptozocin	16915004
Strictosidin-beta-glucosidase	40776002
Strontium	43136004
strontium 82	41592004
strontium 83	34211007
strontium 85	111084009
strontium 85m	52752007
strontium 87m	78023008
strontium 89	7770004
strontium 90	14071002
strontium 91	46021006
strontium 92	75967009
Strontium OG/ELLER strontiumforbindelse	105868009
strontiumisotop	44234001
strontiumradioisotop	54179002
strophanthin	55491006
Strukturelt protein	304381003
Strychnin	51200005
styramat	16125005
styrylpyridiniumchlorid	96141002
stærk ale	226505000
stærk cider	226515006
stærkt sølvprotein	11714005
stærkt øl	228980007
stærkøl af pilsnertype	228981006
Støv	33008008
Subatomar partikel	285322002
Suberat	115452001
Suberylglycin	115453006
Submandibulært proteinase A	52679004
substans P	585007
substitutionsmiddel	373545003
subtilisin	55330006
Succimer	109104002
Succinat-CoA-ligase (ADP-dannende)	83792009
Succinat-CoA-ligase (GDP-dannende)	58313008
Succinat-semialdehyddehydrogenase	14976009
Succinat-semialdehyddehydrogenase (NAD(P)^+^)	16272001
Succinatcitramalat-CoA-transferase	31849004
Succinatdehydrogenase	49543007
Succinatdehydrogenase (ubiquinon)	45539000
Succinathydroxymethylglutarat-CoA-transferase	90148004
Succinimid	372837008
Succinyl-CoA-hydrolase	80540001
Succinylacetone	102650004
Succinylcholin	372724004
Succinyldiaminopimelataminotransferase	43237000
Succinyldiaminopimelatdesuccinylase	36766006
Succinylsulfathiazol	64669003
Sucralfat	387387008
Sucrose-1^F^-fructosyltransferase	14503005
sucrosephosphatase	26473005
Sucrosephosphatsyntase	40426003
Sucrosephosphorylase	1768000
Sucrosesynthase	42674004
Sufentanil	49998007
Sufentanilcitrat	37527009
Sukker	74801000
Sukker-1-phosphatnucleotidyltransferase	76979003
Sukkeralkohol	116267009
sukkerfri cola	226482002
sukkerfri kulsyreholdig drik	226480005
sukkerfri limonade	226484001
sukkerfri tonic-vand	226487008
Sukkerphosphat	116266000
Sukrose	11320009
Sulbactam	96008003
sulbactamnatrium	412516007
Sulconazol	373448004
Sulconazolnitrat	108921001
Sulfabenzamid	371427008
sulfabromomethazinnatrium	96094009
Sulfacetamid	372676007
Sulfacetamidnatrium	108867000
Sulfachlorpyridazin	8701002
Sulfacitin	71138001
sulfacytidin	53090004
Sulfadiazin	74523009
Sulfadimethoxin	387279005
Sulfadimidin	40036000
Sulfadoxin	70570002
sulfaethidol	4480008
sulfaethoxypyridazin	96095005
Sulfaguanidin	387500006
Sulfamerazin	5767002
Sulfamethizol	387389006
sulfamethoxazol	363528007
Sulfamethoxydiazin	16106007
sulfamethoxypyridazin	420382009
sulfametopyrazin	395890008
Sulfamoxol	50848005
Sulfanilamid	56436005
sulfanitran	96163006
Sulfaphenazol	51569009
Sulfapyridin	27082000
sulfaquinoxalin	96096006
Sulfatadenylyltransferase	55403000
Sulfatadenylyltransferase (ADP)	112036002
Sulfatase	175067005
Sulfathiazol	387093005
Sulfathiourinstof	78959000
sulfatid	18397006
sulfaurinstof	419204001
Sulfinoalanindecarboxylase	27370002
Sulfinpyrazon	387108008
Sulfioxazol	372858002
sulfiram	417533007
Sulfisomidin	4014000
Sulfisoxazolacetyl	88757004
sulfisoxazoldiolamin	108866009
Sulfitdehydrogenase	28356000
Sulfitoxidase	87729009
Sulfitreductase	81473000
Sulfitreductase (ferredoxin)	89553009
Sulfitreductase (NADPH)	51967000
Sulfoacetaldehydlyase	19013008
sulfobromophthalein	14193005
sulfomyxin	96010001
sulfon	363549008
sulfonamid	387406002
sulfonamid-halspræparat	65494001
Sulfonamidantibiotikagruppen	372788003
Sulfonamiddiuretikum	43585000
sulfonamidpræparat til anvendelse i øre	88574001
sulfonamidpræparat til nasal anvendelse	43812001
sulfonylureahypoglykæmikum	117177007
sulfonylurinstof	372711004
Sulfotransferase	130120001
sulfoxon	91266006
Sulindac	387513000
Sulisobenzon	46335000
Sulpirid	395891007
sulthiamin	50580004
Sumatriptan	395892000
Sumatriptansuccinat	96215002
sundhedsskadelige dampe	69526002
sunitinib	421192001
sunitinibmalat	426455008
Superoxiddismutase	27562008
Suppressorgen	23216002
Suprofen	108849007
Sur phosphatase	25390005
Suraminnatrium	67928003
surgørende middel	387507009
surt calciumphosphat	115599005
Sutilains	81222006
Suxamethoniumchlorid	58907007
svampemiddel	373219008
svampemiddel til slimhinder	372874007
Sved	74616000
Svovl	43735007
Svovl OG/ELLER svovlforbindelse	105818001
svovl til topikal anvendelse	420119000
Svovldioxid	86233005
Svovldioxygenase	70565009
Svovlforbindelse	111064005
svovlhexafluorid	259276004
Svovlholdig aminosyre	102751005
svovlmedikament	12756006
Svovltransferase	130119007
sym-norspermidinsyntase	2039005
Sympatomimetikon	372884008
synephrin	96262009
syntetisk antiandrogen	418702005
syntetisk antihormon	418302007
syntetisk antiøstrogen	373349008
syntetisk cannabinoidreceptoragonist	422207008
syntetisk copolymer	373211006
syntetisk cytotoksisk triazinderivat	420127009
Syntetisk gen	41623009
syntetisk glucocorticoid	116569008
syntetisk glucocorticoid, chloreret	126083003
syntetisk glucocorticoid, fluoreret	116607003
syntetisk hormonmiddel	415696006
syntetisk humant sekretin	426025009
syntetisk jasmin	256030008
Syntetisk kirurgisk materiale	313150002
syntetisk mineralcorticoid	116585003
Syntetisk polymer	272167000
syntetisk progestogen	419430000
Syntetisk steroid	116567005
Syre	34957004
Syre-base-markører og blodgasser	259090009
Syrosingopin	12208001
systemisk arterieblod	371952000
sæbeklysma	21373005
sød cider	226513004
sød hvidvin	226518008
sød sherry	226524002
sød vermouth	226526000
sødestof til levnedsmidler	228110004
Sølv	41967008
Sølv OG/ELLER sølvforbindelser	105847008
sølvnitrat	373483000
sølvnitrat i vand	255985001
sølvnitratpræparat til oftalmisk anvendelse	40968005
sølvsulfadiazin	387112002
sårhelingsmiddel	409343005
T-celle-receptor-gammakæde-gen	44954009
T>2<-induceret deoxynukleotidkinase	11735007
Tabernamontanain	46346002
Tacalcitol	395893005
Tacrin	373727000
Tacrinhydrochlorid	108495009
Tacrolimus	386975001
tadalafil	407111005
Tagatosekinase	36801006
tagaturonatreductase	2154002
takabrucem salicylanilid	89095008
Talampicillin	387546006
talampicillinhydrochlorid	323694008
Talbutal	76190009
Talkum	1557002
Tamoxifen	373345002
Tamoxifencitrat	41395001
tamsulosin	372509005
tamsulosinhydrochlorid	108560009
Tannase	29467008
tanninsyre	41412001
Tantal	45215009
Tantal OG/ELLER tantalforbindelse	105866008
Tarmindhold	84650004
Tartratdehydratase	2719002
Tartratdehydrogenase	90960002
Tartratepimerase	34788009
Tartronatsemialdehydsynthase	81537009
tasonermin	421147008
Taurin	10944007
Taurinaminotransferase	23308009
Taurindehydrogenase	40942003
taurocholsyre	47950009
Taurocyaminkinase	26430001
Taxifolin 8-monooxygenase	21660002
tazaroten	386935009
Tazobactam	96007008
tazobactamnatrium	427652008
te	16313001
te med mælk	226474002
te med mælk og sukker	226475001
Tegafur	395897006
tegaserod	417025001
tegaserodmaleat	386035006
Teicoplanin	387529008
telbivudin	425347005
telithromycin	410908003
telmisartan	387069000
Temafloxacin	387555009
Temazepam	387300007
Temocillin	387543003
temoporfin	418647000
temozolomid	387009002
temsirolimus	427153004
tenebrio-alpha-proteinase	45436009
tenecteplase	387066007
Teniposid	387460005
tenofovir	422091007
tenofovirdisoproxil	421203005
tenofovirdisoproxilfumarat	385556006
Tenoxicam	395898001
tepoxalin	424973003
terazocinhydrochlorid	412519000
Terazosin	387068008
Terbinafin	373450007
Terbinafinhydrochlorid	108927002
Terbutalin	372745006
Terbutalinsulfat	24583009
Terconazol	387140007
Terfenadin	387089004
teriparatid	425438001
Teriparatidacetat	109198008
Terlipressin	395899009
Termofil aminopeptidase	63704005
terodilin	417479000
terpentin eller derivat	301434004
terpentinolie	256107000
terpentinperoxider	256192000
terpin	373773003
terpinhydrat - kemikalium	363550008
tert-butylhydroquinon	255906002
Testisantistof	121156003
Testishormon	35060001
testkit	385387009
testkit til albumin	109145005
testkit til måling af bilirubin	109152007
testkit til måling af carbamidnitrogen i blod	109154008
testkit til måling af cholesterol	109164004
testkit til måling af glucose i blod	109175000
testkit til måling af hæmatokrit/hæmoglobin	109178003
testkit til måling af reumafaktor	109185004
testkit til påvisning af antistof mod infektiøs bronkitisvirus	34182003
testkit til påvisning af antistof mod infektiøs bursal sygdom	28097000
testkit til påvisning af antistof mod lymfocytær koriomeningitvirus	26835003
testkit til påvisning af antistof mod Mycobacterium paratuberculosis	26606009
testkit til påvisning af antistof mod Mycoplasma gallisepticum	7644008
testkit til påvisning af antistof mod Mycoplasma gallisepticum/synoviae	29287006
testkit til påvisning af antistof mod Mycoplasma pulmonis	9817005
testkit til påvisning af antistof mod Mycoplasma pulmonis, sendai-virus, coronavirus hos gnavere	64592008
testkit til påvisning af antistof mod Pasteurella multocida	31466006
testkit til påvisning af antistof mod pseudorabies-virus	63886003
testkit til påvisning af antistof mod pseudorabies-virus gpI	40561007
testkit til påvisning af antistof mod pseudorabies-virus gpIII	35837005
testkit til påvisning af antistof mod pseudorabies-virus gpX	73684003
testkit til påvisning af antistof mod reovirus type 3	43348009
testkit til påvisning af antistof mod retikuloendoteliose-virus	1722003
testkit til påvisning af antistof mod sendai-virus	47681002
testkit til påvisning af antistof mod Staphylococcus aureus	73276008
testkit til påvisning af antistof mod Toxoplasma gondii	66039009
testkit til påvisning af antistof mod Trichinella spiralis	7592003
testkit til påvisning af bakteriuri	109148007
testkit til påvisning af Brucella abortus-antistof	47322002
testkit til påvisning af candida	109156005
testkit til påvisning af Chlamydia trachomatis	109159003
testkit til påvisning af Cryptococcus-antigen	109168001
testkit til påvisning af Escherichia coli-antigen	75750007
testkit til påvisning af glucose i urin	109176004
testkit til påvisning af gonorré	109177008
testkit til påvisning af HIV	109179006
testkit til påvisning af meningit	109180009
testkit til påvisning af mononukleose	109181008
testkit til påvisning af Mycobacterium paratuberculosis-DNA	38427008
testkit til påvisning af ovulation	109183006
testkit til påvisning af stafylokokker	109187007
testkit til påvisning af streptokokker	109188002
testkit til påvisning af toksoplasmose	109189005
testkit til påvisning af virus	109190001
testkit til screening for farveallergi	109166002
