drugid	drugname	substans	conceptid
28104543209	Seretide Evohaler	SALMETEROLXINAFOAT	108606009
28104462508	Cipralex Meltz	ESCITALOPRAM	400447003
28103998206	Omeprazol "Stada"	OMEPRAZOL	387137007
28103655304	Amlodipin "Sandoz"	AMLODIPINBESILAT	384976003
28104623709	Brevibloc	ESMOLOLHYDROCHLORID	35318005
28103285801	Fluconazol "Stada"	FLUCONAZOL	387174006
28104975411	Eletriptan "2care4"	Eletriptanhydrobromid	425436002
28104933711	Triamcinolonacetonid EuroPharm	TRIAMCINOLONACETONID	395913005
28103812705	Combigan	BRIMONIDINTARTRAT	386924004
28104018606	Paclitaxel "Actavis"	PACLITAXEL	387374002
28103735504	Lansoprazol "Orifarm"	LANSOPRAZOL	386888004
28104958311	Vimovo	NAPROXEN	372588000
28103524203	Ciprofloxacin "Arrow"	CIPROFLOXACIN	372840008
28104946211	Waran	WARFARINNATRIUM	63167009
28104543209	Seretide Evohaler	FLUTICASONPROPIONAT	396064000
28104495309	Zolmitriptan "Stada"	ZOLMITRIPTAN	363582006
28104305608	Venlafaxin "Bluefish"	VENLAFAXINHYDROCHLORID	108434005
28104371908	Stalevo	ENTACAPON	387018000
28103635904	Clozapin "Orifarm"	CLOZAPIN	387568001
28104923011	Dixarit	CLONIDINHYDROCHLORID	387121001
28103635804	Clozapin "Orifarm"	CLOZAPIN	387568001
28104468709	Tanlozid	HYDROCHLORTHIAZID	387525002
28104286608	Rubira	DROSPIRENON	410919000
28104688610	Lercanidipinhydrochl. "2care4"	LERCANIDIPINHYDROCHLORID	395768003
28104112307	Dancor	NICORANDIL	395809002
28104957911	Nuvaring	Ethinylestradiol	126097006
28104972211	Phenergan	PROMETHAZINHYDROCHLORID	14905007
28104935211	Betaserc	BETAHISTINDIHYDROCHLORID	322052003
28104965011	Diflucan	FLUCONAZOL	387174006
28104286608	Rubira	Ethinylestradiol	126097006
28104252207	Valsartan "Actavis"	VALSARTAN	386876001
28104524809	Zolmitriptan "Stada"	ZOLMITRIPTAN	363582006
28104946711	Frisium	CLOBAZAM	387572002
28104286708	Rubira	Ethinylestradiol	126097006
28103747004	Maxalt Smelt	RIZATRIPTANBENZOAT	108412008
28104099607	Vinorelbin "Actavis"	VINORELBINTARTRAT	108794009
28104355908	Dentocaine	Articainhydrochlorid	410851000
28104286708	Rubira	DROSPIRENON	410919000
28103657304	Inegy	SIMVASTATIN	387584000
28104208007	True Test	Cinnamaldehyd	255647002
28104615809	Flutide Forte Diskus	FLUTICASONPROPIONAT	396064000
28104579909	Alfuzosin "Pfizer"	ALFUZOSINHYDROCHLORID	395725004
28101838196	Aprovel	IRBESARTAN	386877005
28103575403	Navirel	VINORELBINTARTRAT	108794009
28105018412	Citalopram "EuroPharma"	CITALOPRAMHYDROBROMID	116521005
28105005212	Timonil Retard	CARBAMAZEPIN	387222003
28103935606	Amlodipin "Krka"	AMLODIPINBESILAT	384976003
28103703204	Paclitaxel "Hospira"	PACLITAXEL	387374002
28104983711	Serdolect	Sertindol	418732002
28104761510	Levetiracetam "Stada"	Levetiracetam	387000003
28104359608	Candemox Comp	CANDESARTANCILEXETIL	386878000
28104076006	Omnitrope	SOMATROPIN	395883003
28100323959	Depo-medrol	METHYLPREDNISOLONACETAT	80959009
28104270507	SmofKabiven elektrolytfri	Arginin	52625008
28104151907	Fentanyl "Sandoz"	FENTANYL	373492002
28100718376	Hydrokortison "DnE"	HYDROCORTISON	396458002
28104983811	Serdolect	Sertindol	418732002
28104577509	Candesartancil/HClthiazid Krka	CANDESARTANCILEXETIL	386878000
28101528292	Voltaren Ophtha	DICLOFENACNATRIUM	62039007
28105005112	Timonil Retard	CARBAMAZEPIN	387222003
28103480503	StructoKabiven Elektrolytfri	ALANIN	58753009
28104371308	SmofKabiven Perifer	Taurin	10944007
28104525209	Cotareg	VALSARTAN	386876001
28101121482	Halcion	TRIAZOLAM	386984001
28103902606	Matrifen	FENTANYL	373492002
28104840411	Fragmin	Dalteparinnatrium	108987000
28104327808	Burana	IBUPROFEN	387207008
28103594103	Cymbalta	DULOXETINHYDROCHLORID	426892003
28100583770	Brentan	MICONAZOLNITRAT	60727003
28103065399	Lantus	Insulin glargin	411529005
28103505303	Lamotrigin "Copyfarm"	LAMOTRIGIN	387562000
28103149400	Kabiven Perifer	Arginin	52625008
28103378402	Gabapentin "PCD"	GABAPENTIN	386845007
28104248507	Xamiol	BETAMETHASONDIPROPIONAT	88736007
28100636073	Panodil	PARACETAMOL	387517004
28101562393	Nutrineal PD4	METHIONIN	70288006
28104625209	Candesartancilexetil "Actavis"	CANDESARTANCILEXETIL	386878000
28104048006	Rigevidon	Ethinylestradiol	126097006
28103012898	Doxorubicin "Ebewe"	DOXORUBICINHYDROCHLORID	90875009
28103996806	Donepezil "Teva"	Donepezilhydrochlorid	386856007
28104641710	Remifentanil "B. Braun"	REMIFENTANILHYDROCHLORID	108376001
28104078907	Sumatriptan "Actavis"	SUMATRIPTANSUCCINAT	96215002
28101451291	Alprox	ALPRAZOLAM	386983007
28103734304	Baraclude	ENTECAVIR	416644000
28104761710	Levetiracetam "Stada"	Levetiracetam	387000003
28100718476	Hydrokortison "DnE"	HYDROCORTISON	396458002
28104577509	Candesartancil/HClthiazid Krka	HYDROCHLORTHIAZID	387525002
28104625409	Candesartancilexetil "Actavis"	CANDESARTANCILEXETIL	386878000
28104305708	Venlafaxin "Bluefish"	VENLAFAXINHYDROCHLORID	108434005
28104697010	Carvedilol "EQL Pharma"	CARVEDILOL	386870007
28104658610	Cerazette	DESOGESTREL	126108008
28104625309	Candesartancilexetil "Actavis"	CANDESARTANCILEXETIL	386878000
28104641610	Remifentanil "B. Braun"	REMIFENTANILHYDROCHLORID	108376001
28100750676	Sulfametizol "Actavis"	SULFAMETHIZOL	387389006
28104048006	Rigevidon	LEVONORGESTREL	126109000
28100122055	Buscopan	Hyoscinbutylbromid	395739004
28101737494	Tetralysal	Lymecyclin	387548007
28103873505	Lamotrigin "Teva"	LAMOTRIGIN	387562000
28103722104	Amias	CANDESARTANCILEXETIL	386878000
28104477809	Losartankalium "Krka"	LOSARTANKALIUM	108582002
28104394208	Persantin	Dipyridamol	387371005
28101784995	Glavamin	Arginin	52625008
28104133507	Candemox	CANDESARTANCILEXETIL	386878000
28101133983	Vamin 18 g N/l Elektrolytfri	HISTIDIN	60260004
28104625509	Candesartancilexetil "Actavis"	CANDESARTANCILEXETIL	386878000
28103308101	bicaVera 2,3% Glucose	NATRIUMCHLORID	387390002
28101102482	Glucobay	ACARBOSE	386965004
28104208007	True Test	Morpholinylmercaptobenzothiazol	256155000
28103878205	Enbrel	ETANERCEPT	387045004
28104270407	SmofKabiven	Isoleucin	14971004
28101849196	Asasantin Retard	Dipyridamol	387371005
28104514509	Ikorel	NICORANDIL	395809002
28104194707	Budesonid "Teva"	BUDESONID	395726003
28103530303	Lactulose "Orifarm"	Lactulose	273945008
28101377789	Sporanox	ITRACONAZOL	387532006
28103881705	Oxcarbazepin "Mylan"	OXCARBAZEPIN	387025007
28104283108	Lercatio	LERCANIDIPINHYDROCHLORID	395768003
28101831396	Serdolect	Sertindol	418732002
28103989006	Levofolininsyre "medac"	Natriumhydroxid	23423003
28104189807	Zypadhera	OLANZAPIN	386849001
28104283008	Lercatio	LERCANIDIPINHYDROCHLORID	395768003
28101775695	Nicotinell Mint	Nicotin	68540007
28103248501	Oliclinomel N6-900E	Olivenolie	41834005
28104272508	Venlafaxin "Hexal"	VENLAFAXINHYDROCHLORID	108434005
28104562309	Risperdal	RISPERIDON	386840002
28104199207	Metex	METHOTREXAT	387381009
28103088399	Kabiven	Threonin	52736009
28105008712	Spirocort Turbuhaler	BUDESONID	395726003
28103161800	Axura	MEMANTINHYDROCHLORID	426610008
28104153207	Hycamtin	TOPOTECANHYDROCHLORID	108781007
28103649604	Clarithromycin "Hexal"	CLARITHROMYCIN	387487009
28103691204	Tysabri	Natalizumab	414805007
28104922511	Med. Oxygen "Air Liquide" 100%	Oxygen	24099007
28101305287	Pirom	PIROXICAM	387153005
28104673610	Detremin	Cholecalciferol	18414002
28103569603	CoAprovel	HYDROCHLORTHIAZID	387525002
28104065807	Wellbutrin	BUPROPIONHYDROCHLORID	395733003
28104316808	Bisoprolol "Orifarm"	BISOPROLOLFUMARAT	386869006
28103668604	Nefoxef	FEXOFENADINHYDROCHLORID	108653007
28103569503	CoAprovel	HYDROCHLORTHIAZID	387525002
28104325808	Metomylan	METOPROLOLSUCCINAT	412432007
28104635509	Ropinirol "Teva"	ROPINIROLHYDROCHLORID	108474004
28103286601	Fluoxetin "Actavis"	FLUOXETINHYDROCHLORID	75115009
28104635309	Ropinirol "Teva"	ROPINIROLHYDROCHLORID	108474004
28103785705	Lansoprazol "Actavis"	LANSOPRAZOL	386888004
28103360002	Ubistesin Forte	Articainhydrochlorid	410851000
28104635409	Ropinirol "Teva"	ROPINIROLHYDROCHLORID	108474004
28100573870	Rimactan	RIFAMPICIN	387159009
28103569503	CoAprovel	IRBESARTAN	386877005
28104185707	Losartankalium "Pfizer"	LOSARTANKALIUM	108582002
28103569603	CoAprovel	IRBESARTAN	386877005
28104962411	Strattera	ATOMOXETINHYDROCHLORID	412577007
28103864105	Circadin	MELATONIN	41199001
28104029706	Arixtra	FONDAPARINUXNATRIUM	385517000
28101842096	Femar	LETROZOL	386911004
28104359608	Candemox Comp	HYDROCHLORTHIAZID	387525002
28103050098	balance2,3%glucos.1,75mmolCa/l	NATRIUMCHLORID	387390002
28103775305	Mixamin Glucos 200 mg/ml	METHIONIN	70288006
28104704810	Avodart	DUTASTERID	385572003
28101942597	Mandolgin Retard	TRAMADOLHYDROCHLORID	108505002
28104757510	Seretide Diskus	SALMETEROLXINAFOAT	108606009
28103415902	Ranid	RAMIPRIL	386872004
28100726476	Kodimagnyl Ikke-stoppende DAK	MAGNESIUMHYDROXID	387337001
28105010612	Orfidal	LORAZEPAM	387106007
28104790910	Concerta	METHYLPHENIDATHYDROCHLORID	42163009
28104883211	Lansoprazol "Pensa"	LANSOPRAZOL	386888004
28100225957	Perilax	BISACODYL	387075009
28103495903	Lamotrigin "Copyfarm"	LAMOTRIGIN	387562000
28104674010	Modiodal	MODAFINIL	387004007
28101062281	Ibuprofen "Actavis"	IBUPROFEN	387207008
28104594709	Pulmozyme	DORNASE ALFA	386882003
28103185700	Diclofenac Ratiopharm Rapid	DICLOFENACKALIUM	108515008
28104757510	Seretide Diskus	FLUTICASONPROPIONAT	396064000
28104588109	Seretide Diskus	FLUTICASONPROPIONAT	396064000
28103106299	Loratadin "HEXAL"	LORATADIN	386884002
28103822605	Cipralex	ESCITALOPRAM	400447003
28101263286	Mucolysin	ACETYLCYSTEIN	387440002
28103275101	Diovan	VALSARTAN	386876001
28100990562	Synalar	Fluocinolonacetonid	396059004
28100789776	Metadon "DAK"	Methadonhydrochlorid	23883005
28104791110	Concerta	METHYLPHENIDATHYDROCHLORID	42163009
28103822505	Cipralex	ESCITALOPRAM	400447003
28104277808	Dorzolamid "Mylan"	DORZOLAMIDHYDROCHLORID	126154004
28101904597	Cosopt	DORZOLAMIDHYDROCHLORID	126154004
28104791010	Concerta	METHYLPHENIDATHYDROCHLORID	42163009
28103440102	Stalevo	ENTACAPON	387018000
28101439991	Triatec	RAMIPRIL	386872004
28105007712	Locoid Lipid	HYDROCORTISONBUTYRAT	50665003
28104270407	SmofKabiven	Serin	14125007
28104012106	Diclofenac "BMM Pharma"	DICLOFENACNATRIUM	62039007
28103626204	StructoKabiven Perifer	KALIUMCHLORID	8631001
28105007612	Locoid	HYDROCORTISONBUTYRAT	50665003
28103248101	Oliclinomel N4-550E	Tyrosin	27378009
28103168800	Xefo Rapid	Lornoxicam	412013008
28100927977	Pevisone	Econazolnitrat	73827006
28100010554	Marzine	CYCLIZINHYDROCHLORID	396008000
28100950170	Apozepam	DIAZEPAM	387264003
28100676975	Nitrazepam "DAK"	NITRAZEPAM	387449001
28104319308	Letrozol "Accord"	LETROZOL	386911004
28103442402	Citalopram "Sandoz"	CITALOPRAMHYDROBROMID	116521005
28104756810	Valsartan/HClthiazid "Actavis"	VALSARTAN	386876001
28103876405	CoAprovel	IRBESARTAN	386877005
28104770010	Levetiracetam "Orion"	Levetiracetam	387000003
28104588109	Seretide Diskus	SALMETEROLXINAFOAT	108606009
28104221507	Mirtazapin "Aurobindo"	MIRTAZAPIN	386847004
28103368702	Alprazolam "PCD"	ALPRAZOLAM	386983007
28103596903	Citalopram "PCD"	CITALOPRAMHYDROBROMID	116521005
28103335901	Meloxicam "Stada"	MELOXICAM	387055000
28104221407	Mirtazapin "Aurobindo"	MIRTAZAPIN	386847004
28104925711	Spironolactone "Orion"	SPIRONOLACTON	387078006
28101203184	Hexalid	DIAZEPAM	387264003
28103690604	Clindoxyl	CLINDAMYCINPHOSPHAT	37648000
28103907206	Sinestic	BUDESONID	395726003
28103056598	Etoposid "Ebewe"	ETOPOSID	387316009
28104280308	Pulmicort Turbohaler	BUDESONID	395726003
28103785805	Lansoprazol "Actavis"	LANSOPRAZOL	386888004
28103480403	StructoKabiven	PROLIN	52541003
28104221307	Mirtazapin "Aurobindo"	MIRTAZAPIN	386847004
28103876405	CoAprovel	HYDROCHLORTHIAZID	387525002
28103888705	Altifex	FEXOFENADINHYDROCHLORID	108653007
28103800805	Zeldox	ZIPRASIDONHYDROCHLORID	129479007
28103248501	Oliclinomel N6-900E	Leucin	83797003
28101201084	Ultravist	Iopromid	395756007
28104662810	Acetylsalicylsyre "Actavis"	ACETYLSALICYLSYRE	387458008
28104957011	Esertia	ESCITALOPRAM	400447003
28104221707	Lamotrigin "Aurobindo"	LAMOTRIGIN	387562000
28103088399	Kabiven	Asparaginsyre	44970006
28104759910	Baklofen "Alternova"	BACLOFEN	387342009
28104270407	SmofKabiven	Phenylalanin	63004003
28104076107	Finasterid "Aurobindo"	FINASTERID	386963006
28104482209	Mometasonfuroat "Glenmark"	Mometasonfuroat	395802006
28101273586	Diclon	DICLOFENACNATRIUM	62039007
28104994311	Dipentum	OLSALAZINNATRIUM	108674008
28104221607	Lamotrigin "Aurobindo"	LAMOTRIGIN	387562000
28103656504	Truvada	EMTRICITABIN	404856006
28103926106	Conoxia 100 %	Oxygen	24099007
28103293401	Carvedilol "KRKA"	CARVEDILOL	386870007
28103842905	Lansoprazol "Arrow"	LANSOPRAZOL	386888004
28101133883	Vamin 14 g N/l Elektrolytfri	Valin	72840006
28103275801	Stocrin	EFAVIRENZ	387001004
28103293501	Carvedilol "KRKA"	CARVEDILOL	386870007
28101113282	Vaminolac	METHIONIN	70288006
28103990906	Avamys	Fluticasonfuroat	426409006
28101777095	Daunoxome	DAUNORUBICIN	372715008
28101297387	Dobutrex	DOBUTAMINHYDROCHLORID	90118002
28101467091	Naproxen-E "Mylan"	NAPROXEN	372588000
28104221907	Lamotrigin "Aurobindo"	LAMOTRIGIN	387562000
28104197007	Ebixa	MEMANTINHYDROCHLORID	426610008
28105007312	Cisordinol Depot	ZUCLOPENTHIXOLDECANOAT	395932004
28104052606	Piperacil./Tazobac. "Stragen"	Tazobactamnatrium	427652008
28103701404	Noxafil	POSACONAZOL	421747003
28103900006	Exforge	AMLODIPINBESILAT	384976003
28104956811	Esertia	ESCITALOPRAM	400447003
28105013912	Diflucan	FLUCONAZOL	387174006
28104563909	Lacrofarm	NATRIUMCHLORID	387390002
28101462391	Nobligan	TRAMADOLHYDROCHLORID	108505002
28104563909	Lacrofarm	NATRIUMHYDROGENCARBONAT	387319002
28104563909	Lacrofarm	KALIUMCHLORID	8631001
28105013112	Avodart	DUTASTERID	385572003
28105012112	Seretide	FLUTICASONPROPIONAT	396064000
28101882597	NovoNorm	REPAGLINID	386964000
28105012212	Seretide	FLUTICASONPROPIONAT	396064000
28101295287	Fragmin	Dalteparinnatrium	108987000
28101882497	NovoNorm	REPAGLINID	386964000
28105001511	Strattera	ATOMOXETINHYDROCHLORID	412577007
28104763910	Levetiracetam "Orifarm"	Levetiracetam	387000003
28103900006	Exforge	VALSARTAN	386876001
28101882397	NovoNorm	REPAGLINID	386964000
28104704710	Imigran	SUMATRIPTANSUCCINAT	96215002
28105012012	Seretide	FLUTICASONPROPIONAT	396064000
28103226101	Pulmicort Turbuhaler	BUDESONID	395726003
28104763210	Levetiracetam "Orifarm"	Levetiracetam	387000003
28104272708	Venlafaxin "Hexal"	VENLAFAXINHYDROCHLORID	108434005
28103611703	Entocort	BUDESONID	395726003
28103666304	Procoralan	ivabradinhydrochlorid	420906000
28105012212	Seretide	SALMETEROLXINAFOAT	108606009
28104989311	Strattera	ATOMOXETINHYDROCHLORID	412577007
28104272608	Venlafaxin "Hexal"	VENLAFAXINHYDROCHLORID	108434005
28103666204	Procoralan	ivabradinhydrochlorid	420906000
28105012112	Seretide	SALMETEROLXINAFOAT	108606009
28105003512	Ikorel	NICORANDIL	395809002
28104589209	Lercanidipinhydrochl. "Arrow	LERCANIDIPINHYDROCHLORID	395768003
28104490309	Topiramat "Actavis"	TOPIRAMAT	386844006
28105012012	Seretide	SALMETEROLXINAFOAT	108606009
28105003612	Ikorel	NICORANDIL	395809002
28104763310	Levetiracetam "Orifarm"	Levetiracetam	387000003
28105014612	Lopid	GEMFIBROZIL	387189002
28104156107	Mirena	LEVONORGESTREL	126109000
28104589309	Lercanidipinhydrochl. "Arrow	LERCANIDIPINHYDROCHLORID	395768003
28103251601	Tradolan Retard	TRAMADOLHYDROCHLORID	108505002
28104993611	Tavegil	CLEMASTINFUMARAT	83968007
28103251701	Tradolan Retard	TRAMADOLHYDROCHLORID	108505002
28103303701	Moxonidin "ratiopharm"	MOXONIDIN	395805008
28105035512	Intestifalk	BUDESONID	395726003
28103251801	Tradolan Retard	TRAMADOLHYDROCHLORID	108505002
28103823005	Simvastatin "Orifarm"	SIMVASTATIN	387584000
28105033612	Elidel	Pimecrolimus	385580005
28104514809	Amoxicillin/clavulansyre "Auro	AMOXICILLINTRIHYDRAT	96068000
28104564909	Durogesic	FENTANYL	373492002
28104880011	Alprazolam "Krka"	ALPRAZOLAM	386983007
28105020812	Relpax	Eletriptanhydrobromid	425436002
28104380908	Arkolamyl	OLANZAPIN	386849001
28104692510	Diflucan	FLUCONAZOL	387174006
28103405902	Omeprazol "Sandoz"	OMEPRAZOL	387137007
28104761610	Levetiracetam "Stada"	Levetiracetam	387000003
28104574709	Maxalt	RIZATRIPTANBENZOAT	108412008
28105007012	Fucicort	BETAMETHASONVALERAT	396005002
28103934406	Meloxicam "BMM Pharma"	MELOXICAM	387055000
28103329601	Felodipin "ratiopharm"	FELODIPIN	386863007
28101305987	Robinul-Neostigmin	NEOSTIGMINMETHYLSULFAT	87151005
28104873911	Donepezil "Bluefish"	Donepezilhydrochlorid	386856007
28101063881	Hexokain	Benzocain	387357002
28104029506	Mirtazapin "Actavis"	MIRTAZAPIN	386847004
28105033412	Xamiol	BETAMETHASONDIPROPIONAT	88736007
28103464501	Cialis	TADALAFIL	407111005
28105008812	Spirocort Turbuhaler	BUDESONID	395726003
28103199000	Cancidas	CASPOFUNGINACETAT	129474002
28104879911	Alprazolam "Krka"	ALPRAZOLAM	386983007
28104050506	Budesonid "Sandoz"	BUDESONID	395726003
28104377108	Topiramat "Bluefish"	TOPIRAMAT	386844006
28104330808	Ezetrol	EZETIMIB	409149001
28103270001	Elidel	Pimecrolimus	385580005
28101271386	Bonyl	NAPROXEN	372588000
28103548603	Fluoxetin "Alternova"	FLUOXETIN	372767007
28104879811	Alprazolam "Krka"	ALPRAZOLAM	386983007
28103059698	Micardis	TELMISARTAN	387069000
28103202200	Nutriflex Peri	PROLIN	52541003
28104377208	Topiramat "Bluefish"	TOPIRAMAT	386844006
28101906997	Viagra	SILDENAFILCITRAT	108482004
28103795805	Ganfort	BIMATOPROST	129492005
28103655504	Amlodipin "Sandoz"	AMLODIPINBESILAT	384976003
28105007012	Fucicort	FUSIDINSYRE	387530003
28104012606	Exelon	RIVASTIGMIN	395868008
28104874011	Donepezil "Bluefish"	Donepezilhydrochlorid	386856007
28104609609	Lamotrigin "Pfizer"	LAMOTRIGIN	387562000
28104761810	Levetiracetam "Stada"	Levetiracetam	387000003
28104377008	Topiramat "Bluefish"	TOPIRAMAT	386844006
28104270407	SmofKabiven	GLYCIN	15331006
28100627873	Abboticin	ERYTHROMYCINETHYLSUCCINAT	12578001
28104524909	Transtec	BUPRENORPHIN	387173000
28103274801	Cialis	TADALAFIL	407111005
28104719210	Candesartan "Krka"	CANDESARTANCILEXETIL	386878000
28101907197	Viagra	SILDENAFILCITRAT	108482004
28103332201	Symbicort Turbuhaler	BUDESONID	395726003
28103806805	Zoladex LA	GOSERELINACETAT	108773006
28103989506	Aerius	DESLORATADIN	396015008
28104989411	Strattera	ATOMOXETINHYDROCHLORID	412577007
28104703810	Symbicort Mite Turbuhaler	BUDESONID	395726003
28104719010	Candesartan "Krka"	CANDESARTANCILEXETIL	386878000
28104612809	Terbutalinsulfat "Paranova"	TERBUTALINSULFAT	24583009
28104204107	Imadrax	AMOXICILLINTRIHYDRAT	96068000
28104964711	Elorgan	PENTOXIFYLLIN	387522004
28104206807	Alea	AMLODIPINBESILAT	384976003
28104609909	Lamotrigin "Pfizer"	LAMOTRIGIN	387562000
28104293208	Olanzapin "Actavis"	OLANZAPIN	386849001
28104381108	Arkolamyl	OLANZAPIN	386849001
28103733204	Fosavance	Cholecalciferol	18414002
28103589303	Mimpara	Cinacalcethydrochlorid	426512007
28100920477	Trimopan	TRIMETHOPRIM	387179001
28104376908	Topiramat "Bluefish"	TOPIRAMAT	386844006
28104293308	Olanzapin "Actavis"	OLANZAPIN	386849001
28104992911	Celebrex	CELECOXIB	116081000
28104381008	Arkolamyl	OLANZAPIN	386849001
28104565009	Durogesic	FENTANYL	373492002
28104066207	Primperan	METOCLOPRAMID	372776000
28105041012	Fluticasonpropionat "2care4"	FLUTICASONPROPIONAT	396064000
28104015406	Tramadol Retard "Actavis"	TRAMADOLHYDROCHLORID	108505002
28104293508	Olanzapin "Actavis"	OLANZAPIN	386849001
28104381208	Arkolamyl	OLANZAPIN	386849001
28103206500	Vfend	VORICONAZOL	385469007
28103535603	Emselex	DARIFENACINHYDROBROMID	426766002
28101839296	Otrivin ukonserveret	Xylometazolinhydrochlorid	75327003
28103795805	Ganfort	TIMOLOLMALEAT	75359005
28105037812	Esomeprazol "A-Pharma"	Esomeprazolmagnesium	129489006
28104735010	Minirinmelt	DESMOPRESSIN	126189002
28104476509	Elocom	Mometasonfuroat	395802006
28103005398	Sonata	ZALEPLON	387012004
28104270507	SmofKabiven elektrolytfri	Leucin	83797003
28104552909	Moviprep Appelsin	ASCORBINSYRE	43706004
28104187707	Requip Depot	ROPINIROLHYDROCHLORID	108474004
28103765004	Abilify	Aripiprazol	406784005
28104029406	Mirtazapin "Actavis"	MIRTAZAPIN	386847004
28100656474	Diural	FUROSEMID	387475002
28103944006	Invega	Paliperidon	426276000
28103400902	Loratadin "Actavis"	LORATADIN	386884002
28101847396	Rhinocort Aqua	BUDESONID	395726003
28103944106	Invega	Paliperidon	426276000
28105037912	Esomeprazol "A-Pharma"	Esomeprazolmagnesium	129489006
28103359902	Ubistesin	Articainhydrochlorid	410851000
28104721210	Relpax	Eletriptanhydrobromid	425436002
28101582693	Tafil Retard	ALPRAZOLAM	386983007
28104552909	Moviprep Appelsin	NATRIUMCHLORID	387390002
28105044012	Asmanex Twisthaler	Mometasonfuroat	395802006
28103774305	Zeldox	ZIPRASIDONHYDROCHLORID	129479007
28103816705	Nasonex	Mometasonfuroat	395802006
